Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
clean_SRR24510773_R1	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0014398778983542616)	(19.0, 0.003599694745885654)	(20.0, 0.007919328440948439)	(21.0, 0.015838656881896878)	(22.0, 0.03023743586543949)	(23.0, 0.05831505488334759)	(24.0, 0.0986316360372669)	(25.0, 0.17422522570086565)	(26.0, 0.2810161698288067)	(27.0, 0.39884617784413057)	(28.0, 0.6630637721921365)	(29.0, 1.0261529822271385)	(30.0, 1.4535567383886372)	(31.0, 2.213332309420198)	(32.0, 3.2524441927325127)	(33.0, 4.627287606011324)	(34.0, 6.870617371647116)	(35.0, 8.606390178112553)	(36.0, 9.2022596483813)	(37.0, 9.655581206712998)	(38.0, 9.101468195496555)	(39.0, 8.033318774567782)	(40.0, 7.247865381015832)	(41.0, 6.261549020643492)	(42.0, 4.9061439589926215)	(43.0, 3.405071249958093)	(44.0, 2.5843408478961374)	(45.0, 2.1514175597909726)	(46.0, 1.7300132948726465)	(47.0, 1.4602761685809684)	(48.0, 1.2510139140201413)	(49.0, 0.9711976424399521)	(50.0, 0.7403372194038117)	(51.0, 0.5917898162235993)	(52.0, 0.3558898205432288)	(53.0, 0.19222369943029388)	(54.0, 0.11303041502080953)	(55.0, 0.07631352861277586)	(56.0, 0.06623438332429604)	(57.0, 0.0467960316965135)	(58.0, 0.024717903921748156)	(59.0, 0.011998982486285512)	(60.0, 0.009359206339302699)	(61.0, 0.01079908423765696)	(62.0, 0.009119226689576989)	(63.0, 0.005039572644239916)	(64.0, 0.0014398778983542616)	(65.0, 0.0)	(66.0, 0.0)	(67.0, 0.0)	(68.0, 0.00047995929945142055)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
clean_SRR24510773_R2	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.00047964161178768616)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.00047964161178768616)	(15.0, 0.00047964161178768616)	(16.0, 0.0)	(17.0, 0.00047964161178768616)	(18.0, 0.0014389248353630585)	(19.0, 0.004076953700195332)	(20.0, 0.008633549012178351)	(21.0, 0.018466202053825913)	(22.0, 0.03429437524281956)	(23.0, 0.06139412630882383)	(24.0, 0.10648043781686632)	(25.0, 0.18538148295594067)	(26.0, 0.2952194120553209)	(27.0, 0.41393071097277323)	(28.0, 0.6491949215546321)	(29.0, 1.0041297142775218)	(30.0, 1.4734590314117832)	(31.0, 2.2643880492496367)	(32.0, 3.3462197046367708)	(33.0, 4.683460518301048)	(34.0, 6.8073135752968374)	(35.0, 8.471909789005364)	(36.0, 9.257802569919196)	(37.0, 9.74679719313653)	(38.0, 9.121584352171539)	(39.0, 8.03927305517305)	(40.0, 7.199660413739002)	(41.0, 6.145168330224136)	(42.0, 4.847497949532438)	(43.0, 3.3771565885970896)	(44.0, 2.5919832701006214)	(45.0, 2.1718172181746223)	(46.0, 1.7705970099142427)	(47.0, 1.4624272743406763)	(48.0, 1.2302807342354285)	(49.0, 0.9760706799879436)	(50.0, 0.7204217009051002)	(51.0, 0.5693345931919815)	(52.0, 0.349179093381436)	(53.0, 0.20192911856261575)	(54.0, 0.12015022375281538)	(55.0, 0.07410462902119752)	(56.0, 0.06283305114418689)	(57.0, 0.04460666989625481)	(58.0, 0.02518118461885352)	(59.0, 0.013429965130055212)	(60.0, 0.011991040294692152)	(61.0, 0.014629069159524426)	(62.0, 0.011271577877010625)	(63.0, 0.006475161759133763)	(64.0, 0.0026380288648322737)	(65.0, 0.00047964161178768616)	(66.0, 0.0)	(67.0, 0.00047964161178768616)	(68.0, 0.00047964161178768616)	(69.0, 0.00047964161178768616)	(70.0, 0.00047964161178768616)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
clean_SRR24510774_R1	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.000604470665038659)	(19.0, 0.0040298044335910594)	(20.0, 0.006447687093745696)	(21.0, 0.011887923079093629)	(22.0, 0.024178826601546355)	(23.0, 0.05097702608492691)	(24.0, 0.09308848241595348)	(25.0, 0.14124464539736664)	(26.0, 0.23755697136019302)	(27.0, 0.4199056219801882)	(28.0, 0.7070291878735516)	(29.0, 1.0646743313547613)	(30.0, 1.4708786182607372)	(31.0, 2.2220341646820683)	(32.0, 3.2768354751746136)	(33.0, 4.502097513208171)	(34.0, 6.3090618212300225)	(35.0, 8.258076735535504)	(36.0, 8.532909397906389)	(37.0, 9.12730555186078)	(38.0, 8.879674069416698)	(39.0, 7.8567082139500695)	(40.0, 7.295960927016071)	(41.0, 6.366889514852063)	(42.0, 5.060426917482245)	(43.0, 3.475706323972351)	(44.0, 2.601238761882995)	(45.0, 2.1474827826606337)	(46.0, 1.7985017187116707)	(47.0, 1.5577209038046171)	(48.0, 1.2873210263106811)	(49.0, 1.0693086064534019)	(50.0, 0.8174458293539496)	(51.0, 0.6772086350649753)	(52.0, 0.47632288405046247)	(53.0, 0.32500372756911916)	(54.0, 0.2919593312136728)	(55.0, 0.32319031557400335)	(56.0, 0.3393095333083673)	(57.0, 0.29155635077031344)	(58.0, 0.20451257500474626)	(59.0, 0.11988668189933399)	(60.0, 0.0737454211347164)	(61.0, 0.055208320740197526)	(62.0, 0.039492083449192375)	(63.0, 0.0269996897050601)	(64.0, 0.0239773363798668)	(65.0, 0.019544551502916646)	(66.0, 0.013096864409170947)	(67.0, 0.00866407953222078)	(68.0, 0.004634275098629718)	(69.0, 0.0038283142119115068)	(70.0, 0.0038283142119115068)	(71.0, 0.001611921773436424)	(72.0, 0.000604470665038659)	(73.0, 0.000604470665038659)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
clean_SRR24510774_R2	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0008058569684467148)	(14.0, 0.0008058569684467148)	(15.0, 0.0004029284842233574)	(16.0, 0.0004029284842233574)	(17.0, 0.0014102496947817507)	(18.0, 0.003021963631675181)	(19.0, 0.005036606052791967)	(20.0, 0.010677604831918971)	(21.0, 0.014908353916264227)	(22.0, 0.025183030263959835)	(23.0, 0.05943195142294524)	(24.0, 0.1057687271086313)	(25.0, 0.1599626082366729)	(26.0, 0.25203176688171014)	(27.0, 0.41501633875005806)	(28.0, 0.7109673104121141)	(29.0, 1.045599416559616)	(30.0, 1.447117651088188)	(31.0, 2.265263938303673)	(32.0, 3.264123650693452)	(33.0, 4.493458456059123)	(34.0, 6.312680562327193)	(35.0, 8.327121519201004)	(36.0, 8.50320126680662)	(37.0, 8.923858604335623)	(38.0, 8.836423123259156)	(39.0, 7.873826974449988)	(40.0, 7.355660943738938)	(41.0, 6.394676508866628)	(42.0, 5.029756268560432)	(43.0, 3.4736464624896266)	(44.0, 2.646232820136869)	(45.0, 2.1935426681119172)	(46.0, 1.7982698250888247)	(47.0, 1.5780694084607705)	(48.0, 1.3155615009892758)	(49.0, 1.0542623789704282)	(50.0, 0.7945749708884638)	(51.0, 0.6577807504946283)	(52.0, 0.49076689378404836)	(53.0, 0.34571263946364106)	(54.0, 0.27338697654554833)	(55.0, 0.2973612213568382)	(56.0, 0.3138812892099958)	(57.0, 0.25787422990294884)	(58.0, 0.20126277786956712)	(59.0, 0.14283814765718017)	(60.0, 0.10153797802428606)	(61.0, 0.07272859140231602)	(62.0, 0.04532945447512771)	(63.0, 0.02598888723240655)	(64.0, 0.01994495996905619)	(65.0, 0.016922996337381015)	(66.0, 0.0161171393689343)	(67.0, 0.01128199755825401)	(68.0, 0.006043927263350361)	(69.0, 0.0024175709053401444)	(70.0, 0.0036263563580102172)	(71.0, 0.002014642421116787)	(72.0, 0.0008058569684467148)	(73.0, 0.0008058569684467148)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0004029284842233574)	(78.0, 0.0)	(79.0, 0.0004029284842233574)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
clean_SRR24510775_R1	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0005128415524739813)	(18.0, 0.0010256831049479625)	(19.0, 0.002051366209895925)	(20.0, 0.004615573972265831)	(21.0, 0.007692623287109719)	(22.0, 0.011282514154427587)	(23.0, 0.026667760728647023)	(24.0, 0.06307951095429969)	(25.0, 0.11675692677990972)	(26.0, 0.21009408933017432)	(27.0, 0.3784770657257981)	(28.0, 0.723277536172472)	(29.0, 1.0875659856131588)	(30.0, 1.3287724624600827)	(31.0, 2.1265829709254076)	(32.0, 3.524759990153786)	(33.0, 4.99080304149262)	(34.0, 6.714463499357065)	(35.0, 8.087340335329502)	(36.0, 8.317264298022044)	(37.0, 8.64582478597385)	(38.0, 8.777454117775504)	(39.0, 7.745445967013616)	(40.0, 7.267477640108011)	(41.0, 6.690188999206683)	(42.0, 5.393554607368702)	(43.0, 3.7936599108343434)	(44.0, 2.912427176499777)	(45.0, 2.411893821285129)	(46.0, 1.8881116490250052)	(47.0, 1.6289557178414935)	(48.0, 1.5086089001942733)	(49.0, 1.1195331090507084)	(50.0, 0.7781515822871932)	(51.0, 0.6113071305489858)	(52.0, 0.39796504471980915)	(53.0, 0.27573780804684395)	(54.0, 0.16359645523920005)	(55.0, 0.08752495828889278)	(56.0, 0.06495992998003762)	(57.0, 0.05299362708897806)	(58.0, 0.030599545964280883)	(59.0, 0.014017669100955489)	(60.0, 0.007179781734635737)	(61.0, 0.00410273241979185)	(62.0, 0.0025642077623699066)	(63.0, 0.0015385246574219436)	(64.0, 0.0005128415524739813)	(65.0, 0.0)	(66.0, 0.0)	(67.0, 0.0005128415524739813)	(68.0, 0.0005128415524739813)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
clean_SRR24510775_R2	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0003418885238279437)	(14.0, 0.0003418885238279437)	(15.0, 0.0006837770476558874)	(16.0, 0.0)	(17.0, 0.0005128327857419155)	(18.0, 0.001025665571483831)	(19.0, 0.002051331142967662)	(20.0, 0.0046154950716772395)	(21.0, 0.0076924917861287325)	(22.0, 0.012137042595892)	(23.0, 0.026667304858579606)	(24.0, 0.06256559986051369)	(25.0, 0.11880626203021043)	(26.0, 0.21573165853543247)	(27.0, 0.3743679335915982)	(28.0, 0.7107862410382955)	(29.0, 1.0772907385818529)	(30.0, 1.3509725019061132)	(31.0, 2.1696245722120966)	(32.0, 3.5474353232388456)	(33.0, 5.012085759317634)	(34.0, 6.779649427507516)	(35.0, 8.068056329552695)	(36.0, 8.179682932582573)	(37.0, 8.507724971195495)	(38.0, 8.718499246135542)	(39.0, 7.764117431869753)	(40.0, 7.2610284690570985)	(41.0, 6.691271244098044)	(42.0, 5.463891443556103)	(43.0, 3.7968430013713674)	(44.0, 2.9163091082524035)	(45.0, 2.3833048996045894)	(46.0, 1.8691045597673341)	(47.0, 1.5923457997286203)	(48.0, 1.487556967175361)	(49.0, 1.148403551538069)	(50.0, 0.8229256768538665)	(51.0, 0.6365964313676311)	(52.0, 0.4441131924524976)	(53.0, 0.3188110484695573)	(54.0, 0.17402125862842338)	(55.0, 0.08136946867105059)	(56.0, 0.062052767074771774)	(57.0, 0.05213799988376141)	(58.0, 0.03247940976365465)	(59.0, 0.017265370453311158)	(60.0, 0.01384648521503172)	(61.0, 0.008034380309956676)	(62.0, 0.0029060524525375206)	(63.0, 0.0017094426191397183)	(64.0, 0.0003418885238279437)	(65.0, 0.0013675540953117747)	(66.0, 0.0)	(67.0, 0.001025665571483831)	(68.0, 0.0003418885238279437)	(69.0, 0.0003418885238279437)	(70.0, 0.0003418885238279437)	(71.0, 0.0003418885238279437)	(72.0, 0.0006837770476558874)	(73.0, 0.0003418885238279437)	(74.0, 0.0006837770476558874)	(75.0, 0.0006837770476558874)	(76.0, 0.0)	(77.0, 0.0003418885238279437)	(78.0, 0.0006837770476558874)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0003418885238279437)	(86.0, 0.0003418885238279437)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
clean_SRR24510776_R1	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0010809953805463617)	(20.0, 0.0032429861416390852)	(21.0, 0.004323981522185447)	(22.0, 0.010449622011948163)	(23.0, 0.027024884513659045)	(24.0, 0.05260844185325627)	(25.0, 0.09116394375940985)	(26.0, 0.13728641332938796)	(27.0, 0.2169197396963032)	(28.0, 0.3913203277577831)	(29.0, 0.6907560481691251)	(30.0, 1.151260080281868)	(31.0, 1.9306577496558313)	(32.0, 2.904634587528048)	(33.0, 4.318216213489005)	(34.0, 6.7014506958007996)	(35.0, 8.996764220494796)	(36.0, 9.540144565115803)	(37.0, 10.528895006521594)	(38.0, 10.00641390592452)	(39.0, 8.742369974272904)	(40.0, 8.199710293238487)	(41.0, 6.518402144694893)	(42.0, 4.885018124688913)	(43.0, 3.1370485943454978)	(44.0, 2.287386225236132)	(45.0, 1.8600327181267973)	(46.0, 1.4788016805874302)	(47.0, 1.3779087784030988)	(48.0, 1.228371084094176)	(49.0, 0.9138014283551826)	(50.0, 0.5732878834830895)	(51.0, 0.40573359949840193)	(52.0, 0.2302520160563749)	(53.0, 0.14341205381915068)	(54.0, 0.09620858886862621)	(55.0, 0.06161673669114261)	(56.0, 0.050806782885679004)	(57.0, 0.03387118859045267)	(58.0, 0.020538912230380874)	(59.0, 0.016935594295226335)	(60.0, 0.014413271740618155)	(61.0, 0.007566967663824533)	(62.0, 0.0046843133157009)	(63.0, 0.003963649728669993)	(64.0, 0.0032429861416390844)	(65.0, 0.0)	(66.0, 0.0)	(67.0, 0.0)	(68.0, 0.0)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
clean_SRR24510776_R2	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0007209389508896082)	(16.0, 0.0010814084263344123)	(17.0, 0.0010814084263344123)	(18.0, 0.0)	(19.0, 0.0010814084263344123)	(20.0, 0.008651267410675298)	(21.0, 0.011895492689678535)	(22.0, 0.011174553738788928)	(23.0, 0.02775614960924992)	(24.0, 0.06308215820284072)	(25.0, 0.10021051417365555)	(26.0, 0.15211811863770736)	(27.0, 0.25304957176225235)	(28.0, 0.418505060991418)	(29.0, 0.7104853361017085)	(30.0, 1.2129797848717612)	(31.0, 1.9303140410069555)	(32.0, 2.9320587132680025)	(33.0, 4.376459901375154)	(34.0, 6.647778066153444)	(35.0, 8.927747498342454)	(36.0, 9.503056781152022)	(37.0, 10.419370187732177)	(38.0, 10.056377425959477)	(39.0, 8.794013322952416)	(40.0, 8.14408685872528)	(41.0, 6.450240793609634)	(42.0, 4.78054618334888)	(43.0, 3.1959223692935814)	(44.0, 2.274201920581299)	(45.0, 1.857859676442542)	(46.0, 1.5604723592005671)	(47.0, 1.3827609078062713)	(48.0, 1.2223519912333245)	(49.0, 0.9220809181878012)	(50.0, 0.5731464659572413)	(51.0, 0.3911093808576129)	(52.0, 0.2361075064163465)	(53.0, 0.14238544280069765)	(54.0, 0.08795455200853222)	(55.0, 0.06921013928540239)	(56.0, 0.04433774547971091)	(57.0, 0.029198027511029134)	(58.0, 0.020546760100353837)	(59.0, 0.019104882198574615)	(60.0, 0.016221126395016185)	(61.0, 0.0072093895088960825)	(62.0, 0.004686103180782454)	(63.0, 0.0021628168526688246)	(64.0, 0.0032442252790032375)	(65.0, 0.0010814084263344123)	(66.0, 0.0)	(67.0, 0.0)	(68.0, 0.0)	(69.0, 0.0)	(70.0, 0.0007209389508896082)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
clean_SRR24510777_R1	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.000577657368308545)	(15.0, 0.0014441434207713626)	(16.0, 0.001732972104925635)	(17.0, 0.001732972104925635)	(18.0, 0.0008664860524628175)	(19.0, 0.0)	(20.0, 0.002021800789079907)	(21.0, 0.00693188841970254)	(22.0, 0.0115531473661709)	(23.0, 0.04852321893791778)	(24.0, 0.1022453541906125)	(25.0, 0.1545233460225358)	(26.0, 0.20189125022383644)	(27.0, 0.3748996320322462)	(28.0, 0.8092979730002683)	(29.0, 1.1044808882059391)	(30.0, 1.2500505450196953)	(31.0, 2.1358881193208465)	(32.0, 3.32326283987896)	(33.0, 4.860986754316539)	(34.0, 6.831087208933284)	(35.0, 8.345415999953614)	(36.0, 7.8627832687320165)	(37.0, 7.835922201105664)	(38.0, 7.932390981613172)	(39.0, 6.639593791338908)	(40.0, 6.295887657195243)	(41.0, 6.176890239323661)	(42.0, 5.159924442416266)	(43.0, 3.277916736466746)	(44.0, 2.444645982681744)	(45.0, 2.2156048361474205)	(46.0, 1.9507489327779686)	(47.0, 1.7904490130723656)	(48.0, 1.5189500499673396)	(49.0, 1.2454292860732303)	(50.0, 1.0215870558536608)	(51.0, 1.001080219278706)	(52.0, 0.8361590406266152)	(53.0, 0.7235158538064504)	(54.0, 0.7168727940709018)	(55.0, 0.7581752959049631)	(56.0, 0.7486439493278727)	(57.0, 0.649286881978804)	(58.0, 0.5161368585836853)	(59.0, 0.35525928150975544)	(60.0, 0.22701934574525803)	(61.0, 0.1571228041799242)	(62.0, 0.11928624655571456)	(63.0, 0.0768284299850365)	(64.0, 0.04823439025376349)	(65.0, 0.03783655762420969)	(66.0, 0.0294605257837358)	(67.0, 0.015885577628484988)	(68.0, 0.012997290786942258)	(69.0, 0.011264318682016626)	(70.0, 0.007798374472165358)	(71.0, 0.0037547728940055423)	(72.0, 0.00231062947323418)	(73.0, 0.004043601578159814)	(74.0, 0.001732972104925635)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.000577657368308545)	(78.0, 0.000577657368308545)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
